family	harness	flags	expected	tier	time_s	notes
char	eq_char_text	-Z c-ffi -Z stubbing --c-lib csrc/char_shim.c --solver kissat	wall-recorded	calibration	?	NOT A STANDING GATE; walls >180s both solvers; mcx stub set
datetime-cmp	proofs::eq_date_eq	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	ledger; name repaired
datetime-cmp	proofs::eq_date_ne	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	ledger; name repaired
datetime-cmp	proofs::eq_date_lt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	ledger; name repaired
datetime-cmp	proofs::eq_date_le	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	ledger; name repaired
datetime-cmp	proofs::eq_date_gt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	ledger; name repaired
datetime-cmp	proofs::eq_date_ge	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	ledger; name repaired
datetime-cmp	proofs::eq_date_cmp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	ledger; name repaired
datetime-cmp	proofs::eq_time_eq	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	ledger; name repaired
datetime-cmp	proofs::eq_time_ne	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	ledger; name repaired
datetime-cmp	proofs::eq_time_lt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	ledger; name repaired
datetime-cmp	proofs::eq_time_le	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	ledger; name repaired
datetime-cmp	proofs::eq_time_gt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	ledger; name repaired
datetime-cmp	proofs::eq_time_ge	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	ledger; name repaired
datetime-cmp	proofs::eq_time_cmp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	ledger; name repaired
datetime-cmp	proofs::eq_timestamp_eq	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.1	shared registration discharges tstz oids; name repaired
datetime-cmp	proofs::eq_timestamp_ne	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.1	shared registration discharges tstz oids; name repaired
datetime-cmp	proofs::eq_timestamp_lt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.1	shared registration discharges tstz oids; name repaired
datetime-cmp	proofs::eq_timestamp_le	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.1	shared registration discharges tstz oids; name repaired
datetime-cmp	proofs::eq_timestamp_gt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.1	shared registration discharges tstz oids; name repaired
datetime-cmp	proofs::eq_timestamp_ge	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.1	shared registration discharges tstz oids; name repaired
datetime-cmp	proofs::eq_timestamp_cmp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.1	shared registration discharges tstz oids; name repaired
datetime-cmp	proofs::eq_timetz_eq	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	1.5-5.7s; tz_fence assume; name repaired
datetime-cmp	proofs::eq_timetz_ne	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	1.5-5.7s; tz_fence assume; name repaired
datetime-cmp	proofs::eq_timetz_lt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	1.5-5.7s; tz_fence assume; name repaired
datetime-cmp	proofs::eq_timetz_le	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	1.5-5.7s; tz_fence assume; name repaired
datetime-cmp	proofs::eq_timetz_gt	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	1.5-5.7s; tz_fence assume; name repaired
datetime-cmp	proofs::eq_timetz_ge	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	1.5-5.7s; tz_fence assume; name repaired
datetime-cmp	proofs::eq_timetz_cmp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	1.5-5.7s; tz_fence assume; name repaired
datetime-cmp	proofs::eq_timetz_cmp_contract	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.7	contract-domain proof; name repaired
datetime-cmp	proofs::eq_date_larger	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	name repaired
datetime-cmp	proofs::eq_date_smaller	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	name repaired
datetime-cmp	proofs::eq_time_larger	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	name repaired
datetime-cmp	proofs::eq_time_smaller	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.07	name repaired
datetime-cmp	proofs::eq_timestamp_larger	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	name repaired
datetime-cmp	proofs::eq_timestamp_smaller	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	0.08	name repaired
datetime-cmp	proofs::eq_timetz_larger	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.8	winning-input-datum identity; name repaired
datetime-cmp	proofs::eq_timetz_smaller	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.8	name repaired
datetime-cmp	proofs::eq_date_eq_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; date_ts_fence; name repaired
datetime-cmp	proofs::eq_timestamp_eq_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; name repaired
datetime-cmp	proofs::eq_date_eq_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; tz-seam stubs; name repaired
datetime-cmp	proofs::eq_timestamptz_eq_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; name repaired
datetime-cmp	proofs::eq_timestamp_eq_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_timestamptz_eq_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_date_ne_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; date_ts_fence; name repaired
datetime-cmp	proofs::eq_timestamp_ne_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; name repaired
datetime-cmp	proofs::eq_date_ne_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; tz-seam stubs; name repaired
datetime-cmp	proofs::eq_timestamptz_ne_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; name repaired
datetime-cmp	proofs::eq_timestamp_ne_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_timestamptz_ne_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_date_lt_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; date_ts_fence; name repaired
datetime-cmp	proofs::eq_timestamp_lt_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; name repaired
datetime-cmp	proofs::eq_date_lt_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; tz-seam stubs; name repaired
datetime-cmp	proofs::eq_timestamptz_lt_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; name repaired
datetime-cmp	proofs::eq_timestamp_lt_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_timestamptz_lt_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_date_gt_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; date_ts_fence; name repaired
datetime-cmp	proofs::eq_timestamp_gt_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; name repaired
datetime-cmp	proofs::eq_date_gt_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; tz-seam stubs; name repaired
datetime-cmp	proofs::eq_timestamptz_gt_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; name repaired
datetime-cmp	proofs::eq_timestamp_gt_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_timestamptz_gt_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_date_le_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; date_ts_fence; name repaired
datetime-cmp	proofs::eq_timestamp_le_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; name repaired
datetime-cmp	proofs::eq_date_le_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; tz-seam stubs; name repaired
datetime-cmp	proofs::eq_timestamptz_le_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; name repaired
datetime-cmp	proofs::eq_timestamp_le_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_timestamptz_le_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_date_ge_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; date_ts_fence; name repaired
datetime-cmp	proofs::eq_timestamp_ge_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; name repaired
datetime-cmp	proofs::eq_date_ge_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; tz-seam stubs; name repaired
datetime-cmp	proofs::eq_timestamptz_ge_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; name repaired
datetime-cmp	proofs::eq_timestamp_ge_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_timestamptz_ge_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_date_cmp_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; date_ts_fence; name repaired
datetime-cmp	proofs::eq_timestamp_cmp_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	4.5	1-4.5s; name repaired
datetime-cmp	proofs::eq_date_cmp_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; tz-seam stubs; name repaired
datetime-cmp	proofs::eq_timestamptz_cmp_date	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	5.6	1-5.6s; name repaired
datetime-cmp	proofs::eq_timestamp_cmp_timestamptz	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::eq_timestamptz_cmp_timestamp	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	green	per-commit	2.1	1.3-2.1s; name repaired
datetime-cmp	proofs::control_date_lt_vs_c_le	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --exact	must-fail	defect-witness	?	DEFAULT solver; name repaired
datetime-cmp	proofs::control_ts_tstz_model_skew	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --exact	must-fail	defect-witness	?	seam-model load-bearing witness; name repaired
datetime-cmp	proofs::control_tz_model_skew	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --exact	must-fail	defect-witness	?	seam-model load-bearing witness; name repaired
float-arith	eq_float4abs	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	0.15	--no-overflow-checks mandatory
float-arith	eq_float4um	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	0.15	--no-overflow-checks mandatory
float-arith	eq_float4up	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	0.15	--no-overflow-checks mandatory
float-arith	eq_float8abs	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	0.15	--no-overflow-checks mandatory
float-arith	eq_float8um	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	0.15	--no-overflow-checks mandatory
float-arith	eq_float8up	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	0.15	--no-overflow-checks mandatory
float-arith	eq_dpi	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	0.15	--no-overflow-checks mandatory
float-arith	eq_float4pl	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	7	6-7s; cover! both arms
float-arith	eq_float4mi	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	7	6-7s
float-arith	eq_float4mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	14	13-14s
float-arith	eq_float4div	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s both solvers
float-arith	eq_float8pl	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	20	12-20s
float-arith	eq_float8mi	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	20	12-20s
float-arith	eq_float48pl	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	20	12-20s
float-arith	eq_float48mi	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	20	12-20s
float-arith	eq_float84pl	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	20	12-20s
float-arith	eq_float84mi	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	20	12-20s
float-arith	eq_float8mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	eq_float8div	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	eq_float48mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	eq_float48div	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	eq_float84mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	eq_float84div	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	eq_degrees	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	eq_radians	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s; ledger wall
float-arith	spots_float4mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	22	10-22s special grid
float-arith	spots_float4div	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	22	10-22s special grid
float-arith	spots_float8mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	22	10-22s special grid
float-arith	spots_float48mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	22	10-22s special grid
float-arith	spots_float84mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	22	10-22s special grid
float-arith	half_float4mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	release-gate	21	half-symbolic
float-arith	half_float8mul	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s
float-arith	half_float4div	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s
float-arith	half_float8div	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	wall-recorded	calibration	?	SKIP: >30s
float-arith	eq_float4div_zero	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	5	1.4-5s; zero-fenced
float-arith	eq_float8div_zero	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	5	1.4-5s; zero-fenced
float-arith	eq_float48div_zero	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	5	1.4-5s; zero-fenced
float-arith	eq_float84div_zero	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --solver kissat --no-overflow-checks	green	per-commit	5	1.4-5s; zero-fenced
float-arith	kani_defect_witness_f64	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --no-overflow-checks	must-fail	defect-witness	?	Kani 0.67 defect witness; PASS => defect fixed, promote f8-div grids
float-arith	kani_defect_control_f32	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --no-overflow-checks	green	unmeasured	?	f32 twin of the defect witness; must PASS
float-arith	control_float4um_vs_c_abs	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --no-overflow-checks	must-fail	defect-witness	?	DEFAULT solver
float-arith	control_float4pl_vs_ieee	-Z c-ffi -Z stubbing --c-lib c/pg_float_arith.c --no-overflow-checks	must-fail	defect-witness	?	witnesses error-arm exploration
float-cmp	eq_float4eq	-Z c-ffi --c-lib c/pg_float_cmp.c --solver kissat	green	per-commit	0.19	0.12-0.19s
float-cmp	eq_float4ne	-Z c-ffi --c-lib c/pg_float_cmp.c --solver kissat	green	per-commit	0.19	0.12-0.19s
float-cmp	eq_float4lt	-Z c-ffi --c-lib c/pg_float_cmp.c --solver kissat	green	per-commit	0.19	0.12-0.19s
